,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_loss,param_max_depth,param_max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,0.06700711250305176,0.012465977145629442,0.008322334289550782,0.00098879046853954,squared_error,15,15,"{'loss': 'squared_error', 'max_depth': 15, 'max_leaf_nodes': 15}",0.8656250605411673,0.8770140347733163,0.8673486149857822,0.8203137262997687,0.8361834013328951,0.8532969675865859,0.021413539185159872,19
16,0.013078069686889649,0.00044368073322508173,0.0018155097961425782,0.000296735591143583,absolute_error,,,"{'loss': 'absolute_error', 'max_depth': None, 'max_leaf_nodes': None}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
17,0.01298818588256836,0.0002054102791890912,0.001754426956176758,0.00023615663426363012,absolute_error,,5,"{'loss': 'absolute_error', 'max_depth': None, 'max_leaf_nodes': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
18,0.01289820671081543,0.00022072075601233226,0.0017595767974853515,0.00023358161075013917,absolute_error,,10,"{'loss': 'absolute_error', 'max_depth': None, 'max_leaf_nodes': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
19,0.012929201126098633,0.00023038864846319944,0.001804208755493164,0.0002868083189749384,absolute_error,,15,"{'loss': 'absolute_error', 'max_depth': None, 'max_leaf_nodes': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
20,0.012929821014404297,0.00025297784621540465,0.0017659187316894532,0.00025286362031217796,absolute_error,5,,"{'loss': 'absolute_error', 'max_depth': 5, 'max_leaf_nodes': None}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
21,0.012960720062255859,0.00024351665175197356,0.0017742156982421876,0.0002663219240558278,absolute_error,5,5,"{'loss': 'absolute_error', 'max_depth': 5, 'max_leaf_nodes': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
22,0.012910795211791993,0.0002758076741188037,0.0017725467681884766,0.0002596342026988333,absolute_error,5,10,"{'loss': 'absolute_error', 'max_depth': 5, 'max_leaf_nodes': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
23,0.012877178192138673,0.00026654776602278384,0.0017583847045898437,0.00024180728708678278,absolute_error,5,15,"{'loss': 'absolute_error', 'max_depth': 5, 'max_leaf_nodes': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
24,0.012954187393188477,0.0002779692510954452,0.001825571060180664,0.00030633913269002155,absolute_error,10,,"{'loss': 'absolute_error', 'max_depth': 10, 'max_leaf_nodes': None}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
25,0.012921524047851563,0.00020794766234925307,0.0018118858337402345,0.00028253680421859515,absolute_error,10,5,"{'loss': 'absolute_error', 'max_depth': 10, 'max_leaf_nodes': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
26,0.012905597686767578,0.00023514295106345768,0.0018187522888183593,0.0002784701079398414,absolute_error,10,10,"{'loss': 'absolute_error', 'max_depth': 10, 'max_leaf_nodes': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
27,0.013048028945922852,0.00022339297199930986,0.0018299579620361327,0.0002891122556914772,absolute_error,10,15,"{'loss': 'absolute_error', 'max_depth': 10, 'max_leaf_nodes': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
28,0.012945842742919923,0.0002155842123106335,0.0017979145050048828,0.0002599776796262735,absolute_error,15,,"{'loss': 'absolute_error', 'max_depth': 15, 'max_leaf_nodes': None}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
29,0.012912797927856445,0.00022887395805470777,0.0017507076263427734,0.00027949032202823423,absolute_error,15,5,"{'loss': 'absolute_error', 'max_depth': 15, 'max_leaf_nodes': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
30,0.012916469573974609,0.00020788654224619237,0.0018298625946044922,0.00030051645691489434,absolute_error,15,10,"{'loss': 'absolute_error', 'max_depth': 15, 'max_leaf_nodes': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
31,0.012992048263549804,0.00024220500240369424,0.0018168926239013673,0.00028209561347039975,absolute_error,15,15,"{'loss': 'absolute_error', 'max_depth': 15, 'max_leaf_nodes': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
32,0.3309521198272705,0.02717953866531358,0.019246530532836915,0.0017221336322644299,poisson,,,"{'loss': 'poisson', 'max_depth': None, 'max_leaf_nodes': None}",0.8275916090314754,0.8310105766901298,0.8281537329900699,0.792032550767587,0.7927592143571808,0.8143095367672887,0.017931427430078077,31
33,0.06509919166564941,0.007186419203064836,0.008142995834350585,0.001174408086789811,poisson,,5,"{'loss': 'poisson', 'max_depth': None, 'max_leaf_nodes': 5}",0.8666162591594129,0.8829986426525689,0.8693110081270912,0.825705752479339,0.8397655674473983,0.856879445973162,0.020958271436499306,1
34,0.06548924446105957,0.009872577216803732,0.00892329216003418,0.0016581458576814768,poisson,,10,"{'loss': 'poisson', 'max_depth': None, 'max_leaf_nodes': 10}",0.8660147593777335,0.8791071375235214,0.8655165715067412,0.8236068166828557,0.8362903377798683,0.8541071245741441,0.0207107439100024,9
35,0.071307373046875,0.016329060612510406,0.009775161743164062,0.0017675619660678348,poisson,,15,"{'loss': 'poisson', 'max_depth': None, 'max_leaf_nodes': 15}",0.8639770368284029,0.8769662455239063,0.8672251332089451,0.8215005842637121,0.8350888391946252,0.8529515678039182,0.02102494623818058,21
36,0.08761787414550781,0.026012929896659875,0.008721303939819337,0.0018669827791204532,poisson,5,,"{'loss': 'poisson', 'max_depth': 5, 'max_leaf_nodes': None}",0.8620372978297575,0.8746079788134328,0.8623926647619733,0.8167595591985676,0.8341176022308336,0.8499830205669131,0.02126595082423125,25
37,0.06901040077209472,0.010113887167846218,0.008608007431030273,0.0011689304166964533,poisson,5,5,"{'loss': 'poisson', 'max_depth': 5, 'max_leaf_nodes': 5}",0.8690019537100373,0.8802534157697885,0.8692646148601979,0.8233847146077318,0.8383172136541044,0.856044382520372,0.021492588998548726,3
38,0.06761002540588379,0.01397189317464681,0.009130764007568359,0.0013842093077649133,poisson,5,10,"{'loss': 'poisson', 'max_depth': 5, 'max_leaf_nodes': 10}",0.8664264393150242,0.8765069377379091,0.8679262181666502,0.824233258433205,0.8359119630335862,0.854200963337275,0.020336923298775067,8
39,0.07406339645385743,0.009847738718561623,0.010185480117797852,0.0009746701165672181,poisson,5,15,"{'loss': 'poisson', 'max_depth': 5, 'max_leaf_nodes': 15}",0.868868390581061,0.8769599399979424,0.8635230626396003,0.8228816035769823,0.8357239023854611,0.8535913798362094,0.020690346024089628,12
40,0.19204626083374024,0.024770011807627165,0.01490035057067871,0.0025191508732265973,poisson,10,,"{'loss': 'poisson', 'max_depth': 10, 'max_leaf_nodes': None}",0.8424344404356878,0.8470644457940483,0.8435115862628837,0.8003725904683329,0.8086993004471664,0.8284164726816238,0.01973493848839167,28
41,0.07872505187988281,0.0028541964206882982,0.009663915634155274,0.0008370829470445546,poisson,10,5,"{'loss': 'poisson', 'max_depth': 10, 'max_leaf_nodes': 5}",0.8700674782536126,0.8807860667788385,0.8692486365145006,0.8250211157141134,0.8390266406959966,0.8568299875914123,0.02112870663777564,2
42,0.07301802635192871,0.018102804041614535,0.009641742706298828,0.002140397057356938,poisson,10,10,"{'loss': 'poisson', 'max_depth': 10, 'max_leaf_nodes': 10}",0.8678775645238447,0.8771968950262674,0.8673114723400821,0.822190915953941,0.8323650326832198,0.853388376105471,0.02184443751411105,15
43,0.08927521705627442,0.01842478934829282,0.01182699203491211,0.0019829838087552214,poisson,10,15,"{'loss': 'poisson', 'max_depth': 10, 'max_leaf_nodes': 15}",0.866542864636656,0.8770717801163534,0.865947426196862,0.8221505175796997,0.8350251280164477,0.8533475433092038,0.02099846795519471,18
44,0.2743701457977295,0.02266198107072232,0.017517471313476564,0.0012345400460369042,poisson,15,,"{'loss': 'poisson', 'max_depth': 15, 'max_leaf_nodes': None}",0.8301436520816475,0.8388639433431898,0.835639728110227,0.7925819330639872,0.8000462571833841,0.8194551027564871,0.019244535916668946,29
45,0.06391916275024415,0.01529271234672902,0.008194208145141602,0.0017740511825641053,poisson,15,5,"{'loss': 'poisson', 'max_depth': 15, 'max_leaf_nodes': 5}",0.8650895040616604,0.8810542175671954,0.8672673216480234,0.8237874525853003,0.8396160203089111,0.8553629032342182,0.020694632053403418,5
46,0.059274148941040036,0.010766593717001983,0.008156108856201171,0.0012945250697412322,poisson,15,10,"{'loss': 'poisson', 'max_depth': 15, 'max_leaf_nodes': 10}",0.8627378988452098,0.8796962063964584,0.8670729184420383,0.8224377553595473,0.8380297963454776,0.8539949150777462,0.020778689362995085,11
47,0.0783003807067871,0.017274065361012877,0.011049604415893555,0.0027754101454682454,poisson,15,15,"{'loss': 'poisson', 'max_depth': 15, 'max_leaf_nodes': 15}",0.8649170083051304,0.8783056719865393,0.8631569622978319,0.8209387443188675,0.8367832287595947,0.8528203231335928,0.020862897072014837,22
